Average State Income,Contact Method,Age Group,Gender,Scam Category,Scam Type,Amount_lost,State_New South Wales,State_Northern Territory,State_Queensland,State_South Australia,State_Tasmania,State_Victoria,State_Western Australia,Actual_Number_of_Reports,Predicted_Number_of_Reports
1935.7,0.02602362554400924,6.0,1,0.33195665689670484,0.0019095834443556266,30000.0,1,0,0,0,0,0,0,1,3.71
2094.3,0.19690913935518253,4.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,1,1,4.544154761904762
1882.0,0.20330402344790835,6.0,1,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,1,0,1,1.8616731601731602
1935.7,0.19690913935518253,5.0,0,0.049737987387867486,0.033084643396394,0.0,1,0,0,0,0,0,0,1,1.69
1901.0,0.19690913935518253,5.0,1,0.09849897859490185,0.09849897859490185,485.0,0,0,1,0,0,0,0,11,10.164761904761905
2094.3,0.20330402344790835,5.0,1,0.05671018740563105,0.03250732747135625,,0,0,0,0,0,0,1,2,1.985
1710.8,0.23430144773070433,5.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,1,0,0,4,5.766438311688312
1901.0,0.06297184474642509,5.0,1,0.03543831601385558,0.03543831601385558,,0,0,1,0,0,0,0,1,1.2830000000000001
2126.5,0.23430144773070433,6.0,1,0.03543831601385558,0.03543831601385558,,0,0,0,0,0,0,0,1,1.3876071428571428
1935.7,0.23430144773070433,1.0,1,0.33195665689670484,0.09272581934452438,2000.0,1,0,0,0,0,0,0,9,3.1348333333333334
1935.7,0.033084643396394,4.0,0,0.05671018740563105,0.024202859934274804,,1,0,0,0,0,0,0,1,1.4629761904761904
2094.3,0.19690913935518253,2.0,1,0.33195665689670484,0.09272581934452438,11374.0,0,0,0,0,0,0,1,2,1.6982460317460317
2126.5,0.033084643396394,5.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,0,1,1.0
1935.7,0.06297184474642509,2.0,0,0.06306066258104627,0.05733191224797939,10000.0,1,0,0,0,0,0,0,2,1.59
1935.7,0.23430144773070433,4.0,0,0.2981170619060307,0.09965361044497735,0.0,1,0,0,0,0,0,0,22,30.519683982683983
1935.7,0.19690913935518253,6.0,0,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,19,18.72436904761905
1776.9,0.14175326405542232,6.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,1,0,0,0,1,1.4380000000000002
1935.7,0.19690913935518253,3.0,0,0.06306066258104627,0.05733191224797939,15000.0,1,0,0,0,0,0,0,4,3.046666666666667
1901.0,0.23430144773070433,4.0,1,0.33195665689670484,0.07287503330668799,1200.0,0,0,1,0,0,0,0,1,3.23
1882.0,0.20330402344790835,2.0,1,0.06306066258104627,0.00572875033306688,,0,0,0,0,0,1,0,3,1.0545
1845.8,0.19690913935518253,3.0,0,0.06306066258104627,0.05733191224797939,1300.0,0,1,0,0,0,0,0,1,1.98
1882.0,0.09960920152766675,4.0,0,0.06306066258104627,0.05733191224797939,1700.0,0,0,0,0,0,1,0,1,1.64
1882.0,0.14175326405542232,2.0,1,0.33195665689670484,0.09761080024868994,1793.97,0,0,0,0,0,1,0,15,8.81
1901.0,0.20330402344790835,3.0,0,0.33195665689670484,0.0165201172395417,,0,0,1,0,0,0,0,1,1.0667857142857142
1882.0,0.23430144773070433,6.0,1,0.05671018740563105,0.024202859934274804,,0,0,0,0,0,1,0,4,3.7605630480630503
1901.0,0.06297184474642509,6.0,0,0.33195665689670484,0.07287503330668799,3420.0,0,0,1,0,0,0,0,1,2.125
1710.8,0.033084643396394,6.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,1,0,0,1,1.1021904761904764
1882.0,0.033084643396394,6.0,0,0.2981170619060307,0.09965361044497735,0.0,0,0,0,0,0,1,0,1,1.364785714285714
1901.0,0.20330402344790835,6.0,1,0.33195665689670484,0.02375877076116884,0.0,0,0,1,0,0,0,0,1,2.5456190476190472
1935.7,0.23430144773070433,1.0,0,0.049737987387867486,0.033084643396394,,1,0,0,0,0,0,0,1,1.0666825396825397
1882.0,0.23430144773070433,6.0,1,0.027267075228705924,0.027267075228705924,,0,0,0,0,0,1,0,3,4.334064713064713
1901.0,0.19690913935518253,1.0,1,0.09849897859490185,0.09849897859490185,,0,0,1,0,0,0,0,3,2.7495873015873014
2126.5,0.20330402344790835,6.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,0,0,5,4.06447619047619
1882.0,0.19690913935518253,3.0,0,0.09849897859490185,0.09849897859490185,500.0,0,0,0,0,0,1,0,6,6.182793650793652
1935.7,0.20330402344790835,3.0,1,0.2981170619060307,0.09965361044497735,730.41,1,0,0,0,0,0,0,41,36.248690476190475
1882.0,0.20330402344790835,6.0,1,0.33195665689670484,0.09761080024868994,0.0,0,0,0,0,0,1,0,1,6.0403333333333356
2094.3,0.20330402344790835,4.0,0,0.2981170619060307,0.09965361044497735,1457.99,0,0,0,0,0,0,1,10,13.087930014430015
2126.5,0.23430144773070433,3.0,1,0.049737987387867486,0.033084643396394,,0,0,0,0,0,0,0,2,1.5015476190476194
1882.0,0.20330402344790835,1.0,1,0.33195665689670484,0.02375877076116884,,0,0,0,0,0,1,0,1,1.051
1901.0,0.19690913935518253,3.0,0,0.027267075228705924,0.027267075228705924,0.0,0,0,1,0,0,0,0,2,1.4416515151515155
2094.3,0.19690913935518253,4.0,1,0.06306066258104627,0.00572875033306688,,0,0,0,0,0,0,1,1,1.0656666666666665
1901.0,0.20330402344790835,2.0,1,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,28,22.72900396825396
1776.9,0.09960920152766675,2.0,0,0.33195665689670484,0.09761080024868994,433.0,0,0,0,1,0,0,0,1,2.04
1710.8,0.20330402344790835,2.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,0,1,0,0,1,2.8421468253968256
1882.0,0.20330402344790835,6.0,0,0.05671018740563105,0.024202859934274804,,0,0,0,0,0,1,0,1,1.0450000000000002
2094.3,0.23430144773070433,5.0,0,0.05671018740563105,0.03250732747135625,,0,0,0,0,0,0,1,2,2.7845714285714287
1935.7,0.14175326405542232,2.0,0,0.33195665689670484,0.0019095834443556266,,1,0,0,0,0,0,0,1,1.025
1882.0,0.09960920152766675,4.0,1,0.33195665689670484,0.09761080024868994,290.0,0,0,0,0,0,1,0,5,4.46
1776.9,0.09960920152766675,2.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,1,0,0,0,1,1.0345238095238094
1901.0,0.20330402344790835,3.0,0,0.03543831601385558,0.03543831601385558,,0,0,1,0,0,0,0,1,1.6145000000000003
2094.3,0.09960920152766675,1.0,0,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,0,1,1,1.02
1901.0,0.23430144773070433,4.0,1,0.030375699440447643,0.028244071409539037,,0,0,1,0,0,0,0,1,1.02
1845.8,0.23430144773070433,6.0,0,0.33195665689670484,0.09272581934452438,,0,1,0,0,0,0,0,4,3.139452380952381
1882.0,0.14175326405542232,3.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,1,0,1,1.234857142857143
1776.9,0.19690913935518253,4.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,1,0,0,0,1,1.3078333333333334
1882.0,0.09960920152766675,5.0,1,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,1,0,3,1.2463333333333333
1935.7,0.14175326405542232,2.0,1,0.030375699440447643,0.028244071409539037,16650.0,1,0,0,0,0,0,0,3,2.23
1935.7,0.20330402344790835,5.0,0,0.2981170619060307,0.06510347277733369,,1,0,0,0,0,0,0,7,5.732136696636697
2094.3,0.20330402344790835,1.0,1,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,0,1,1,1.3298571428571428
2094.3,0.09960920152766675,3.0,0,0.33195665689670484,0.09761080024868994,227.8,0,0,0,0,0,0,1,2,2.67
1901.0,0.19690913935518253,6.0,1,0.05671018740563105,0.03250732747135625,,0,0,1,0,0,0,0,1,1.0683333333333334
1882.0,0.20330402344790835,6.0,0,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,1,0,2,2.71275
2126.5,0.23430144773070433,2.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,0,1,1.0533333333333332
2094.3,0.06297184474642509,5.0,1,0.06306066258104627,0.05733191224797939,,0,0,0,0,0,0,1,1,1.0233333333333332
1901.0,0.19690913935518253,4.0,0,0.33195665689670484,0.07287503330668799,8250.0,0,0,1,0,0,0,0,2,3.38
1710.8,0.20330402344790835,6.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,1,0,0,1,2.0502828282828283
2094.3,0.23430144773070433,6.0,0,0.049737987387867486,0.033084643396394,,0,0,0,0,0,0,1,1,2.5655
1935.7,0.06297184474642509,6.0,1,0.2981170619060307,0.09965361044497735,,1,0,0,0,0,0,0,1,2.373166666666667
1935.7,0.20330402344790835,6.0,0,0.2981170619060307,0.08775202060573763,,1,0,0,0,0,0,0,19,21.287543650793644
1776.9,0.19690913935518253,4.0,1,0.2981170619060307,0.09965361044497735,7200.0,0,0,0,1,0,0,0,6,5.700666666666667
1901.0,0.23430144773070433,2.0,0,0.33195665689670484,0.09761080024868994,,0,0,1,0,0,0,0,2,1.4628333333333332
1901.0,0.20330402344790835,3.0,1,0.33195665689670484,0.02375877076116884,,0,0,1,0,0,0,0,2,1.775952380952381
1882.0,0.14175326405542232,4.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,1,0,1,1.1289880952380953
1882.0,0.06297184474642509,4.0,0,0.33195665689670484,0.07287503330668799,1000.0,0,0,0,0,0,1,0,1,1.4292857142857145
2094.3,0.23430144773070433,4.0,1,0.049737987387867486,0.016653343991473488,,0,0,0,0,0,0,1,1,1.0718095238095238
1935.7,0.06297184474642509,4.0,1,0.049737987387867486,0.016653343991473488,,1,0,0,0,0,0,0,2,1.6321190476190484
2094.3,0.14175326405542232,5.0,1,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,0,1,1,2.5046666666666666
1935.7,0.14175326405542232,5.0,1,0.03543831601385558,0.03543831601385558,0.0,1,0,0,0,0,0,0,2,1.305
1776.9,0.09960920152766675,4.0,1,0.33195665689670484,0.0165201172395417,219.64,0,0,0,1,0,0,0,1,1.19
1935.7,0.09960920152766675,4.0,0,0.33195665689670484,0.09761080024868994,115.5,1,0,0,0,0,0,0,4,3.93
1901.0,0.19690913935518253,5.0,0,0.33195665689670484,0.02655653255173639,,0,0,1,0,0,0,0,1,1.316285714285714
1935.7,0.20330402344790835,5.0,0,0.06306066258104627,0.00572875033306688,0.0,1,0,0,0,0,0,0,1,1.21
1882.0,0.033084643396394,6.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,1,0,3,1.6015000000000001
1935.7,0.20330402344790835,4.0,1,0.2981170619060307,0.08775202060573763,0.0,1,0,0,0,0,0,0,8,7.015388888888888
1901.0,0.19690913935518253,2.0,1,0.2981170619060307,0.045607958077982055,,0,0,1,0,0,0,0,2,2.2753015873015876
2094.3,0.09960920152766675,6.0,1,0.2981170619060307,0.09965361044497735,0.0,0,0,0,0,0,0,1,3,1.705
1882.0,0.14175326405542232,4.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,1,0,2,1.0525
2094.3,0.23430144773070433,6.0,0,0.05671018740563105,0.024202859934274804,,0,0,0,0,0,0,1,2,1.6786904761904762
1935.7,0.23430144773070433,2.0,1,0.027267075228705924,0.027267075228705924,,1,0,0,0,0,0,0,2,1.2133333333333332
1882.0,0.20330402344790835,5.0,1,0.05671018740563105,0.03250732747135625,,0,0,0,0,0,1,0,5,3.5941309523809526
1776.9,0.23430144773070433,4.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,1,0,0,0,8,9.17363677988678
1901.0,0.19690913935518253,2.0,0,0.33195665689670484,0.09761080024868994,,0,0,1,0,0,0,0,1,1.6420476190476185
1901.0,0.19690913935518253,3.0,1,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,10,7.007788961038962
1776.9,0.20330402344790835,1.0,1,0.2981170619060307,0.045607958077982055,,0,0,0,1,0,0,0,1,1.0866666666666667
2094.3,0.09960920152766675,6.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,1,1,1.112
1882.0,0.09960920152766675,4.0,1,0.33195665689670484,0.07287503330668799,2041.0,0,0,0,0,0,1,0,3,2.44
1882.0,0.20330402344790835,2.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,1,0,2,3.9144285714285716
1882.0,0.19690913935518253,2.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,1,0,1,5.657690476190478
2094.3,0.14175326405542232,2.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,1,1,1.5484761904761908
2126.5,0.09960920152766675,5.0,1,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,0,0,1,1.0681666666666667
2094.3,0.23430144773070433,5.0,0,0.05671018740563105,0.024202859934274804,,0,0,0,0,0,0,1,2,1.9685277777777777
2094.3,0.14175326405542232,3.0,0,0.030375699440447643,0.028244071409539037,,0,0,0,0,0,0,1,1,1.14
2094.3,0.23430144773070433,3.0,0,0.049737987387867486,0.016653343991473488,,0,0,0,0,0,0,1,1,1.2776666666666667
1882.0,0.02602362554400924,2.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,1,0,1,1.01
1882.0,0.09960920152766675,3.0,0,0.33195665689670484,0.07287503330668799,700.0,0,0,0,0,0,1,0,1,1.035
2126.5,0.23430144773070433,3.0,1,0.027267075228705924,0.027267075228705924,,0,0,0,0,0,0,0,1,1.0433333333333334
2094.3,0.19690913935518253,1.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,1,1,1.412095238095238
2094.3,0.02602362554400924,3.0,1,0.06306066258104627,0.05733191224797939,46000.0,0,0,0,0,0,0,1,1,1.31
1776.9,0.20330402344790835,6.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,1,0,0,0,28,39.571218253968254
1901.0,0.19690913935518253,3.0,0,0.2981170619060307,0.06510347277733369,,0,0,1,0,0,0,0,1,2.2334047619047626
1901.0,0.20330402344790835,5.0,0,0.05671018740563105,0.03250732747135625,,0,0,1,0,0,0,0,1,2.1543968253968253
1935.7,0.033084643396394,4.0,0,0.33195665689670484,0.09761080024868994,,1,0,0,0,0,0,0,1,1.0358333333333334
1901.0,0.14175326405542232,1.0,0,0.2981170619060307,0.08775202060573763,,0,0,1,0,0,0,0,2,1.099
1935.7,0.14175326405542232,3.0,1,0.2981170619060307,0.09965361044497735,,1,0,0,0,0,0,0,2,1.7126666666666666
1901.0,0.23430144773070433,3.0,1,0.05671018740563105,0.024202859934274804,,0,0,1,0,0,0,0,1,2.0828571428571427
1882.0,0.23430144773070433,2.0,1,0.33195665689670484,0.02375877076116884,,0,0,0,0,0,1,0,1,1.055
1935.7,0.20330402344790835,5.0,0,0.33195665689670484,0.09761080024868994,,1,0,0,0,0,0,0,8,2.3048174603174614
1882.0,0.14175326405542232,2.0,1,0.03543831601385558,0.03543831601385558,6000.0,0,0,0,0,0,1,0,1,2.41
2126.5,0.19690913935518253,6.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,0,2,2.510499999999999
1901.0,0.06297184474642509,4.0,1,0.027267075228705924,0.027267075228705924,,0,0,1,0,0,0,0,1,1.0783571428571428
1935.7,0.06297184474642509,3.0,0,0.049737987387867486,0.033084643396394,,1,0,0,0,0,0,0,1,1.2338611111111113
2126.5,0.20330402344790835,3.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,0,6,5.979821428571429
1935.7,0.14175326405542232,6.0,1,0.33195665689670484,0.07287503330668799,0.0,1,0,0,0,0,0,0,1,3.2183333333333333
1901.0,0.19690913935518253,2.0,1,0.09849897859490185,0.09849897859490185,600.0,0,0,1,0,0,0,0,6,5.320166666666666
2094.3,0.19690913935518253,3.0,0,0.33195665689670484,0.09272581934452438,0.0,0,0,0,0,0,0,1,4,3.1574682539682546
1901.0,0.23430144773070433,2.0,0,0.049737987387867486,0.016653343991473488,,0,0,1,0,0,0,0,2,1.0475
2126.5,0.19690913935518253,2.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,0,2,2.056166666666667
1776.9,0.14175326405542232,6.0,0,0.2981170619060307,0.045607958077982055,0.0,0,0,0,1,0,0,0,1,1.84
1882.0,0.06297184474642509,5.0,0,0.2981170619060307,0.08775202060573763,2500.0,0,0,0,0,0,1,0,1,1.37
2094.3,0.23430144773070433,6.0,0,0.008837374544808598,0.008837374544808598,,0,0,0,0,0,0,1,1,1.45375
1901.0,0.23430144773070433,2.0,0,0.2981170619060307,0.06510347277733369,,0,0,1,0,0,0,0,1,1.712930735930736
1776.9,0.14175326405542232,4.0,0,0.33195665689670484,0.07287503330668799,570.0,0,0,0,1,0,0,0,2,2.4316666666666666
1935.7,0.02602362554400924,3.0,1,0.33195665689670484,0.09272581934452438,,1,0,0,0,0,0,0,1,1.005
2094.3,0.14175326405542232,4.0,1,0.33195665689670484,0.07287503330668799,3335.0,0,0,0,0,0,0,1,9,5.78
2094.3,0.23430144773070433,1.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,1,1,1.2275238095238095
2094.3,0.06297184474642509,4.0,0,0.33195665689670484,0.07287503330668799,650.0,0,0,0,0,0,0,1,2,1.07
1901.0,0.14175326405542232,1.0,0,0.2981170619060307,0.09965361044497735,600.0,0,0,1,0,0,0,0,1,1.32
1882.0,0.09960920152766675,6.0,1,0.33195665689670484,0.07287503330668799,99.0,0,0,0,0,0,1,0,1,1.65
1935.7,0.19690913935518253,2.0,1,0.2981170619060307,0.06510347277733369,,1,0,0,0,0,0,0,1,2.7220158730158728
1935.7,0.23430144773070433,4.0,0,0.33195665689670484,0.02655653255173639,,1,0,0,0,0,0,0,1,1.2714570707070711
2094.3,0.23430144773070433,2.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,1,2,1.4493055555555556
2094.3,0.23430144773070433,6.0,0,0.027267075228705924,0.027267075228705924,94.11,0,0,0,0,0,0,1,4,10.2935
1776.9,0.14175326405542232,2.0,0,0.049737987387867486,0.033084643396394,3200.0,0,0,0,1,0,0,0,1,1.38
1845.8,0.19690913935518253,6.0,1,0.2981170619060307,0.045607958077982055,,0,1,0,0,0,0,0,1,1.6416666666666668
1882.0,0.20330402344790835,6.0,1,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,1,0,44,16.404162698412694
1901.0,0.23430144773070433,4.0,1,0.049737987387867486,0.016653343991473488,,0,0,1,0,0,0,0,1,1.29785101010101
1935.7,0.14175326405542232,5.0,0,0.33195665689670484,0.09272581934452438,110.0,1,0,0,0,0,0,0,2,2.15
1901.0,0.20330402344790835,5.0,0,0.05671018740563105,0.03250732747135625,0.0,0,0,1,0,0,0,0,1,2.085230158730159
1901.0,0.09960920152766675,4.0,1,0.2981170619060307,0.06510347277733369,,0,0,1,0,0,0,0,3,1.625
1901.0,0.19690913935518253,1.0,1,0.33195665689670484,0.02375877076116884,,0,0,1,0,0,0,0,1,1.04
2094.3,0.14175326405542232,5.0,1,0.33195665689670484,0.09761080024868994,1150.0,0,0,0,0,0,0,1,3,5.63
1901.0,0.14175326405542232,3.0,1,0.2981170619060307,0.08775202060573763,,0,0,1,0,0,0,0,3,1.0065
1882.0,0.02602362554400924,6.0,0,0.2981170619060307,0.08775202060573763,0.0,0,0,0,0,0,1,0,1,1.625
1882.0,0.19690913935518253,3.0,0,0.049737987387867486,0.033084643396394,0.0,0,0,0,0,0,1,0,5,1.8087023809523814
1901.0,0.19690913935518253,4.0,0,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,12,9.28610714285714
2094.3,0.23430144773070433,4.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,1,2,3.3889603174603167
1845.8,0.20330402344790835,6.0,1,0.2981170619060307,0.09965361044497735,,0,1,0,0,0,0,0,5,1.6728214285714285
2126.5,0.19690913935518253,5.0,0,0.06306066258104627,0.05733191224797939,617.0,0,0,0,0,0,0,0,1,1.9471666666666667
1776.9,0.20330402344790835,3.0,0,0.05671018740563105,0.024202859934274804,,0,0,0,1,0,0,0,1,1.0633333333333335
1901.0,0.14175326405542232,0.0,1,0.33195665689670484,0.09761080024868994,185.0,0,0,1,0,0,0,0,1,1.87
1882.0,0.02602362554400924,1.0,0,0.33195665689670484,0.02655653255173639,459.69,0,0,0,0,0,1,0,1,1.04
2094.3,0.20330402344790835,4.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,1,4,2.116761904761905
1901.0,0.23430144773070433,6.0,1,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,100,54.87380952380952
1882.0,0.23430144773070433,3.0,1,0.33195665689670484,0.0165201172395417,,0,0,0,0,0,1,0,1,1.570047619047619
1901.0,0.20330402344790835,2.0,1,0.030375699440447643,0.028244071409539037,,0,0,1,0,0,0,0,1,1.2218333333333333
1935.7,0.14175326405542232,3.0,0,0.2981170619060307,0.08775202060573763,,1,0,0,0,0,0,0,1,1.5322045454545452
1901.0,0.19690913935518253,5.0,0,0.2981170619060307,0.045607958077982055,0.0,0,0,1,0,0,0,0,3,2.7778333333333336
1935.7,0.14175326405542232,2.0,1,0.2981170619060307,0.06510347277733369,,1,0,0,0,0,0,0,1,2.376714285714286
1710.8,0.23430144773070433,5.0,0,0.027267075228705924,0.027267075228705924,,0,0,0,0,1,0,0,1,2.8545476190476187
1901.0,0.20330402344790835,3.0,0,0.2981170619060307,0.09965361044497735,4714.59,0,0,1,0,0,0,0,36,41.521039682539666
1710.8,0.20330402344790835,5.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,1,0,0,1,3.605071428571429
1901.0,0.23430144773070433,5.0,0,0.049737987387867486,0.016653343991473488,,0,0,1,0,0,0,0,4,2.9927976190476193
1935.7,0.19690913935518253,6.0,0,0.049737987387867486,0.033084643396394,0.0,1,0,0,0,0,0,0,2,1.0675
1882.0,0.09960920152766675,6.0,0,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,1,0,1,1.391166666666667
1882.0,0.20330402344790835,2.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,1,0,1,1.3591666666666669
1882.0,0.09960920152766675,6.0,0,0.33195665689670484,0.02375877076116884,179.49,0,0,0,0,0,1,0,1,1.3219999999999998
1935.7,0.09960920152766675,5.0,0,0.06306066258104627,0.05733191224797939,30000.0,1,0,0,0,0,0,0,1,1.73
1935.7,0.19690913935518253,2.0,1,0.33195665689670484,0.0165201172395417,,1,0,0,0,0,0,0,4,1.8491071428571428
1901.0,0.19690913935518253,6.0,0,0.2981170619060307,0.045607958077982055,90582.14,0,0,1,0,0,0,0,11,10.373333333333335
2094.3,0.14175326405542232,2.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,1,1,1.5970000000000002
1882.0,0.23430144773070433,5.0,1,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,1,0,2,1.9123333333333337
1901.0,0.20330402344790835,4.0,1,0.33195665689670484,0.02655653255173639,,0,0,1,0,0,0,0,1,1.04375
1901.0,0.14175326405542232,1.0,0,0.049737987387867486,0.033084643396394,3000.0,0,0,1,0,0,0,0,1,2.05
1935.7,0.19690913935518253,2.0,0,0.030375699440447643,0.028244071409539037,272.0,1,0,0,0,0,0,0,1,1.8803333333333334
1776.9,0.14175326405542232,6.0,1,0.2981170619060307,0.045607958077982055,,0,0,0,1,0,0,0,1,1.0233333333333334
1901.0,0.19690913935518253,1.0,0,0.049737987387867486,0.033084643396394,,0,0,1,0,0,0,0,1,1.01
1776.9,0.23430144773070433,3.0,0,0.33195665689670484,0.0165201172395417,,0,0,0,1,0,0,0,1,1.0075
1776.9,0.20330402344790835,3.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,1,0,0,0,3,3.8518055555555564
1882.0,0.19690913935518253,4.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,1,0,1,1.8662658730158737
2094.3,0.19690913935518253,6.0,0,0.2981170619060307,0.09965361044497735,95143.32,0,0,0,0,0,0,1,16,15.295833333333338
1776.9,0.09960920152766675,2.0,1,0.06306066258104627,0.05733191224797939,10000.0,0,0,0,1,0,0,0,1,2.308888888888889
1882.0,0.14175326405542232,2.0,0,0.06306066258104627,0.00572875033306688,27000.0,0,0,0,0,0,1,0,1,1.356666666666667
2094.3,0.09960920152766675,4.0,0,0.06306066258104627,0.05733191224797939,500.0,0,0,0,0,0,0,1,1,1.21
1882.0,0.19690913935518253,2.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,1,0,3,4.64675
1882.0,0.23430144773070433,1.0,1,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,1,0,2,1.4412817460317457
1776.9,0.20330402344790835,5.0,1,0.2981170619060307,0.08775202060573763,700.0,0,0,0,1,0,0,0,2,5.9573524531024535
1776.9,0.20330402344790835,4.0,0,0.2981170619060307,0.06510347277733369,0.0,0,0,0,1,0,0,0,2,1.1283333333333332
1882.0,0.09960920152766675,6.0,0,0.33195665689670484,0.09761080024868994,107.6,0,0,0,0,0,1,0,1,3.7
2094.3,0.033084643396394,6.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,1,1,1.2865000000000004
2126.5,0.09960920152766675,2.0,0,0.027267075228705924,0.027267075228705924,813.5,0,0,0,0,0,0,0,1,1.41
1935.7,0.20330402344790835,6.0,0,0.33195665689670484,0.09761080024868994,,1,0,0,0,0,0,0,5,6.039272727272728
1776.9,0.20330402344790835,3.0,1,0.33195665689670484,0.02655653255173639,,0,0,0,1,0,0,0,1,1.038
2126.5,0.20330402344790835,3.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,0,1,1.705047619047619
1882.0,0.20330402344790835,6.0,1,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,1,0,1,2.6347142857142853
1935.7,0.23430144773070433,5.0,0,0.2981170619060307,0.045607958077982055,,1,0,0,0,0,0,0,1,2.407732600732601
2094.3,0.09960920152766675,5.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,1,1,1.0383333333333333
1710.8,0.19690913935518253,6.0,1,0.33195665689670484,0.09761080024868994,,0,0,0,0,1,0,0,1,1.0
2094.3,0.23430144773070433,6.0,0,0.33195665689670484,0.02375877076116884,,0,0,0,0,0,0,1,2,2.9897738095238093
1776.9,0.19690913935518253,4.0,0,0.09849897859490185,0.09849897859490185,0.0,0,0,0,1,0,0,0,3,3.787266955266954
1710.8,0.23430144773070433,5.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,1,0,0,1,1.7274484126984129
1901.0,0.19690913935518253,2.0,1,0.33195665689670484,0.02375877076116884,,0,0,1,0,0,0,0,1,1.0625
1901.0,0.23430144773070433,3.0,0,0.33195665689670484,0.09761080024868994,,0,0,1,0,0,0,0,1,2.4518333333333335
1901.0,0.19690913935518253,6.0,0,0.2981170619060307,0.045607958077982055,9925.0,0,0,1,0,0,0,0,12,9.695952380952383
1901.0,0.23430144773070433,6.0,1,0.05671018740563105,0.03250732747135625,0.0,0,0,1,0,0,0,0,7,5.4607510822510825
1901.0,0.20330402344790835,3.0,1,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,21,33.55997619047619
1882.0,0.14175326405542232,4.0,1,0.030375699440447643,0.028244071409539037,68000.0,0,0,0,0,0,1,0,1,1.8
1776.9,0.20330402344790835,4.0,1,0.33195665689670484,0.02375877076116884,,0,0,0,1,0,0,0,2,1.0
1882.0,0.20330402344790835,1.0,0,0.049737987387867486,0.033084643396394,0.0,0,0,0,0,0,1,0,1,1.1783809523809523
2094.3,0.19690913935518253,1.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,1,2,1.1149999999999998
