Average State Income,Contact Method,Age Group,Scam Type,Amount_lost,Number_of_reports,State_New South Wales,State_Northern Territory,State_Queensland,State_South Australia,State_Tasmania,State_Victoria,State_Western Australia,Predicted_Number_of_Reports,Actual_Number_of_Reports
1935.7,0.09960920152766675,6.0,0.09761080024868994,225.0,2,1,0,0,0,0,0,0,1.8879904081164227,2
1882.0,0.23430144773070433,0.0,0.028244071409539037,0.0,1,0,0,0,0,0,1,0,1.119999931547098,1
1882.0,0.14175326405542232,1.0,0.09272581934452438,6092.0,1,0,0,0,0,0,1,0,3.5574981428356396,1
1935.7,0.14175326405542232,1.0,0.09965361044497735,1000.0,1,1,0,0,0,0,0,0,1.1340968487100487,1
1901.0,0.14175326405542232,4.0,0.07287503330668799,900.0,8,0,0,1,0,0,0,0,2.875150382104499,8
1710.8,0.14175326405542232,4.0,0.09761080024868994,1000.0,2,0,0,0,0,1,0,0,2.3577931150716616,2
1776.9,0.09960920152766675,4.0,0.09761080024868994,0.0,1,0,0,0,1,0,0,0,0.8606866847363911,1
2126.5,0.23430144773070433,4.0,0.016653343991473488,0.0,1,0,0,0,0,0,0,0,-0.1318558659251543,1
1845.8,0.23430144773070433,5.0,0.05733191224797939,370.0,1,0,1,0,0,0,0,0,4.612345610746633,1
1776.9,0.23430144773070433,2.0,0.07287503330668799,0.0,1,0,0,0,1,0,0,0,1.1369035856551768,1
1901.0,0.19690913935518253,2.0,0.09272581934452438,0.0,2,0,0,1,0,0,0,0,3.727784838420416,2
1882.0,0.033084643396394,2.0,0.09272581934452438,0.0,1,0,0,0,0,0,1,0,2.062746287836824,1
1882.0,0.14175326405542232,0.0,0.09849897859490185,200.0,1,0,0,0,0,0,1,0,1.9515417377317377,1
1935.7,0.09960920152766675,3.0,0.03543831601385558,0.0,1,1,0,0,0,0,0,0,1.0987621926432802,1
1901.0,0.23430144773070433,3.0,0.09965361044497735,0.0,17,0,0,1,0,0,0,0,30.484823456335526,17
2126.5,0.06297184474642509,1.0,0.0021316280309086064,0.0,1,0,0,0,0,0,0,0,-0.12734758277100094,1
1935.7,0.14175326405542232,4.0,0.09965361044497735,110.0,1,1,0,0,0,0,0,0,11.156357508847877,1
2094.3,0.23430144773070433,0.0,0.02655653255173639,0.0,1,0,0,0,0,0,0,1,-0.24856375571946987,1
1935.7,0.20330402344790835,1.0,0.09761080024868994,1240.0,6,1,0,0,0,0,0,0,6.832216700560334,6
2094.3,0.19690913935518253,6.0,0.09849897859490185,0.0,1,0,0,0,0,0,0,1,1.3503907864806712,1
1935.7,0.14175326405542232,4.0,0.07287503330668799,5160.0,6,1,0,0,0,0,0,0,3.6564857108206787,6
1935.7,0.19690913935518253,2.0,0.08775202060573763,0.0,6,1,0,0,0,0,0,0,4.141770855949031,6
1882.0,0.09960920152766675,1.0,0.09272581934452438,810.0,1,0,0,0,0,0,1,0,2.8027013473090396,1
1776.9,0.19690913935518253,1.0,0.09849897859490185,0.0,2,0,0,0,1,0,0,0,1.6455936367610375,2
1882.0,0.09960920152766675,2.0,0.09761080024868994,2743.9,7,0,0,0,0,0,1,0,3.3476588468483994,7
1935.7,0.19690913935518253,3.0,0.02655653255173639,0.0,1,1,0,0,0,0,0,0,2.061031121763994,1
1935.7,0.14175326405542232,6.0,0.09761080024868994,480.0,2,1,0,0,0,0,0,0,3.1785709761460144,2
1935.7,0.20330402344790835,3.0,0.045607958077982055,0.0,1,1,0,0,0,0,0,0,2.98279455353198,1
1882.0,0.20330402344790835,5.0,0.03250732747135625,0.0,11,0,0,0,0,0,1,0,5.620751986885096,11
1776.9,0.20330402344790835,3.0,0.09272581934452438,0.0,6,0,0,0,1,0,0,0,4.826533554839115,6
1935.7,0.19690913935518253,4.0,0.09849897859490185,0.0,11,1,0,0,0,0,0,0,5.805974031512008,11
1901.0,0.23430144773070433,2.0,0.07287503330668799,0.0,2,0,0,1,0,0,0,0,2.489059584811833,2
1935.7,0.14175326405542232,2.0,0.05733191224797939,45000.0,1,1,0,0,0,0,0,0,2.468822234667503,1
1901.0,0.23430144773070433,0.0,0.02655653255173639,400.0,1,0,0,1,0,0,0,0,0.8030021621832377,1
1882.0,0.02602362554400924,2.0,0.08775202060573763,0.0,1,0,0,0,0,0,1,0,2.0109045860999784,1
1882.0,0.19690913935518253,5.0,0.03250732747135625,0.0,1,0,0,0,0,0,1,0,3.514425846435107,1
2094.3,0.23430144773070433,4.0,0.033084643396394,0.0,3,0,0,0,0,0,0,1,1.7736203026711461,3
1935.7,0.23430144773070433,5.0,0.09272581934452438,36090.0,60,1,0,0,0,0,0,0,24.822175348550804,60
1776.9,0.14175326405542232,2.0,0.09761080024868994,86.0,1,0,0,0,1,0,0,0,1.0593731205407946,1
1935.7,0.20330402344790835,5.0,0.027267075228705924,0.0,1,1,0,0,0,0,0,0,5.761419894917857,1
1935.7,0.14175326405542232,4.0,0.08775202060573763,0.0,3,1,0,0,0,0,0,0,3.7585149362293193,3
2094.3,0.14175326405542232,2.0,0.028244071409539037,23000.0,1,0,0,0,0,0,0,1,1.313917192586975,1
1901.0,0.23430144773070433,1.0,0.09761080024868994,139.75,2,0,0,1,0,0,0,0,4.9597917300294645,2
2126.5,0.14175326405542232,2.0,0.02375877076116884,0.0,1,0,0,0,0,0,0,0,0.11511577198826554,1
1935.7,0.20330402344790835,0.0,0.09272581934452438,0.0,6,1,0,0,0,0,0,0,5.435185643866187,6
1882.0,0.14175326405542232,4.0,0.02655653255173639,500.0,2,0,0,0,0,0,1,0,1.805287186211353,2
2126.5,0.19690913935518253,0.0,0.09965361044497735,70000.0,2,0,0,0,0,0,0,0,-6.622173539218628,2
1901.0,0.20330402344790835,1.0,0.027267075228705924,0.0,1,0,0,1,0,0,0,0,1.5279137135336964,1
1845.8,0.23430144773070433,4.0,0.09272581934452438,0.0,2,0,1,0,0,0,0,0,3.629106662590368,2
1901.0,0.23430144773070433,4.0,0.06510347277733369,0.0,1,0,0,1,0,0,0,0,3.9530726790424078,1
1882.0,0.14175326405542232,1.0,0.06510347277733369,0.0,1,0,0,0,0,0,1,0,1.8265068764567198,1
1845.8,0.23430144773070433,5.0,0.09272581934452438,0.0,1,0,1,0,0,0,0,0,6.635837614779449,1
2126.5,0.19690913935518253,5.0,0.09965361044497735,0.0,4,0,0,0,0,0,0,0,4.730443789099968,4
1845.8,0.23430144773070433,4.0,0.08775202060573763,0.0,1,0,1,0,0,0,0,0,1.177325297049669,1
2094.3,0.20330402344790835,4.0,0.024202859934274804,0.0,1,0,0,0,0,0,0,1,1.7528533547969796,1
1935.7,0.20330402344790835,1.0,0.09761080024868994,800.0,1,1,0,0,0,0,0,0,6.609464904380441,1
1935.7,0.033084643396394,1.0,0.09965361044497735,0.0,1,1,0,0,0,0,0,0,-2.0194491039013536,1
1935.7,0.09960920152766675,1.0,0.08775202060573763,0.0,1,1,0,0,0,0,0,0,1.9677852020189917,1
1935.7,0.19690913935518253,0.0,0.033084643396394,54000.0,1,1,0,0,0,0,0,0,1.7987240973484182,1
1935.7,0.23430144773070433,5.0,0.03543831601385558,0.0,2,1,0,0,0,0,0,0,6.570560479608492,2
1776.9,0.14175326405542232,3.0,0.06510347277733369,0.0,1,0,0,0,1,0,0,0,1.3691403268947628,1
1710.8,0.19690913935518253,2.0,0.0165201172395417,0.0,1,0,0,0,0,1,0,0,0.5952327723662475,1
1901.0,0.14175326405542232,2.0,0.09965361044497735,0.0,1,0,0,1,0,0,0,0,1.1425141390396802,1
1935.7,0.23430144773070433,1.0,0.08775202060573763,0.0,3,1,0,0,0,0,0,0,4.706131725985964,3
1882.0,0.19690913935518253,2.0,0.0165201172395417,0.0,2,0,0,0,0,0,1,0,1.8079713686357834,2
1935.7,0.19690913935518253,5.0,0.09965361044497735,0.0,28,1,0,0,0,0,0,0,28.150209327941774,28
1901.0,0.23430144773070433,0.0,0.09761080024868994,0.0,1,0,0,1,0,0,0,0,3.6479593463523265,1
1776.9,0.19690913935518253,4.0,0.09849897859490185,0.0,1,0,0,0,1,0,0,0,3.076746018031095,1
1710.8,0.14175326405542232,1.0,0.05733191224797939,1000.0,1,0,0,0,0,1,0,0,1.0246409100427103,1
1776.9,0.14175326405542232,1.0,0.07287503330668799,3400.0,2,0,0,0,1,0,0,0,1.7768138727607283,2
1882.0,0.19690913935518253,3.0,0.0165201172395417,0.0,2,0,0,0,0,0,1,0,1.920363213731232,2
1882.0,0.20330402344790835,0.0,0.09272581934452438,0.0,1,0,0,0,0,0,1,0,5.0319432975410745,1
1901.0,0.23430144773070433,4.0,0.03250732747135625,0.0,3,0,0,1,0,0,0,0,3.033546831463213,3
1882.0,0.19690913935518253,5.0,0.06510347277733369,0.0,5,0,0,0,0,0,1,0,4.772085375819814,5
1882.0,0.23430144773070433,4.0,0.05733191224797939,0.0,1,0,0,0,0,0,1,0,3.64425575878132,1
1901.0,0.23430144773070433,3.0,0.08775202060573763,0.0,4,0,0,1,0,0,0,0,4.7623827844316375,4
2126.5,0.20330402344790835,4.0,0.09272581934452438,0.0,2,0,0,0,0,0,0,0,4.449926214922851,2
2094.3,0.19690913935518253,4.0,0.02375877076116884,0.0,1,0,0,0,0,0,0,1,1.297807675926707,1
1935.7,0.20330402344790835,5.0,0.09849897859490185,0.0,34,1,0,0,0,0,0,0,12.69396832603744,34
1882.0,0.14175326405542232,1.0,0.05733191224797939,0.0,5,0,0,0,0,0,1,0,1.2736793563190054,5
1882.0,0.23430144773070433,1.0,0.05733191224797939,0.0,1,0,0,0,0,0,1,0,1.780572498144239,1
2094.3,0.09960920152766675,3.0,0.09965361044497735,3.01,2,0,0,0,0,0,0,1,-1.8419346397639782,2
1935.7,0.20330402344790835,4.0,0.03250732747135625,0.0,11,1,0,0,0,0,0,0,3.6875203265824963,11
1901.0,0.23430144773070433,4.0,0.03543831601385558,0.0,1,0,0,1,0,0,0,0,3.033546831463213,1
1882.0,0.14175326405542232,1.0,0.09849897859490185,50.0,2,0,0,0,0,0,1,0,2.1837967993954415,2
1882.0,0.23430144773070433,4.0,0.07287503330668799,0.0,2,0,0,0,0,0,1,0,4.288064100717398,2
2094.3,0.20330402344790835,4.0,0.08775202060573763,0.0,6,0,0,0,0,0,0,1,4.803505901879648,6
2094.3,0.14175326405542232,4.0,0.027267075228705924,0.0,1,0,0,0,0,0,0,1,0.8581763295331465,1
1935.7,0.02602362554400924,5.0,0.03543831601385558,730.0,1,1,0,0,0,0,0,0,2.0394109455331972,1
2126.5,0.19690913935518253,2.0,0.09272581934452438,0.0,1,0,0,0,0,0,0,0,2.3645842741446352,1
1935.7,0.09960920152766675,5.0,0.09761080024868994,43.99,4,1,0,0,0,0,0,0,4.87949410628785,4
2094.3,0.20330402344790835,5.0,0.03250732747135625,0.0,3,0,0,0,0,0,0,1,2.781014073638492,3
1935.7,0.19690913935518253,5.0,0.07287503330668799,1500.0,3,1,0,0,0,0,0,0,5.442635693011432,3
1935.7,0.23430144773070433,0.0,0.06510347277733369,0.0,1,1,0,0,0,0,0,0,2.024302357757033,1
1776.9,0.14175326405542232,5.0,0.03250732747135625,0.0,1,0,0,0,1,0,0,0,0.4387514171901989,1
1882.0,0.06297184474642509,4.0,0.09965361044497735,0.0,2,0,0,0,0,0,1,0,5.4569279965729836,2
1935.7,0.09960920152766675,3.0,0.06510347277733369,0.0,1,1,0,0,0,0,0,0,1.8036165702185487,1
1776.9,0.19690913935518253,4.0,0.09272581934452438,0.0,1,0,0,0,1,0,0,0,3.4479923351043515,1
1935.7,0.09960920152766675,5.0,0.016653343991473488,0.0,1,1,0,0,0,0,0,0,1.1247030142961458,1
1901.0,0.06297184474642509,1.0,0.028244071409539037,0.0,1,0,0,1,0,0,0,0,0.6274191143690017,1
1845.8,0.09960920152766675,2.0,0.09761080024868994,160.0,1,0,1,0,0,0,0,0,-0.10807955579408049,1
1935.7,0.23430144773070433,4.0,0.028244071409539037,0.0,1,1,0,0,0,0,0,0,3.509206161170962,1
1882.0,0.09960920152766675,4.0,0.0019095834443556266,144.0,1,0,0,0,0,0,1,0,1.1875903889340642,1
1901.0,0.19690913935518253,2.0,0.09965361044497735,0.0,7,0,0,1,0,0,0,0,8.067224882706176,7
1776.9,0.19690913935518253,2.0,0.09849897859490185,0.0,3,0,0,0,1,0,0,0,1.973420108396831,3
2094.3,0.23430144773070433,2.0,0.09849897859490185,0.0,2,0,0,0,0,0,0,1,3.852535189242425,2
1901.0,0.02602362554400924,2.0,0.09272581934452438,0.0,1,0,0,1,0,0,0,0,1.7927510556391961,1
1935.7,0.14175326405542232,0.0,0.03543831601385558,19890.0,1,1,0,0,0,0,0,0,1.8100194148475326,1
1901.0,0.09960920152766675,2.0,0.08775202060573763,265.0,1,0,0,1,0,0,0,0,2.0162098360478526,1
1935.7,0.23430144773070433,1.0,0.027267075228705924,49.0,1,1,0,0,0,0,0,0,1.4242849205600283,1
1935.7,0.09960920152766675,2.0,0.07287503330668799,1270.0,2,1,0,0,0,0,0,0,2.6027458862344317,2
1776.9,0.14175326405542232,3.0,0.02375877076116884,85.98,1,0,0,0,1,0,0,0,0.696225311341781,1
1845.8,0.23430144773070433,4.0,0.09761080024868994,0.0,1,0,1,0,0,0,0,0,2.681084134012495,1
1882.0,0.02602362554400924,5.0,0.08775202060573763,300.0,3,0,0,0,0,0,1,0,2.507909085500475,3
2094.3,0.09960920152766675,3.0,0.06510347277733369,0.0,1,0,0,0,0,0,0,1,0.7822305752280749,1
1901.0,0.19690913935518253,0.0,0.0165201172395417,0.0,1,0,0,1,0,0,0,0,0.7691411304585479,1
1776.9,0.23430144773070433,5.0,0.05733191224797939,0.0,3,0,0,0,1,0,0,0,3.9767774273568186,3
1710.8,0.19690913935518253,1.0,0.0165201172395417,0.0,1,0,0,0,0,1,0,0,0.29945343003728714,1
1901.0,0.20330402344790835,0.0,0.09272581934452438,0.0,10,0,0,1,0,0,0,0,4.696951875866085,10
1882.0,0.06297184474642509,4.0,0.09849897859490185,4.51,1,0,0,0,0,0,1,0,2.7168628633857517,1
1776.9,0.033084643396394,5.0,0.09965361044497735,0.0,1,0,0,0,1,0,0,0,0.5073653639045096,1
1901.0,0.09960920152766675,5.0,0.045607958077982055,0.0,1,0,0,1,0,0,0,0,1.4562531820819542,1
1935.7,0.23430144773070433,0.0,0.028244071409539037,0.0,1,1,0,0,0,0,0,0,1.0394298596060056,1
2094.3,0.14175326405542232,5.0,0.05733191224797939,0.0,1,0,0,0,0,0,0,1,1.0680468850198088,1
1776.9,0.20330402344790835,2.0,0.06510347277733369,0.0,1,0,0,0,1,0,0,0,1.1625122047647076,1
1882.0,0.09960920152766675,5.0,0.05733191224797939,0.0,2,0,0,0,0,0,1,0,1.7912446037569427,2
2094.3,0.033084643396394,4.0,0.027267075228705924,0.0,1,0,0,0,0,0,0,1,0.5820725200533887,1
1935.7,0.23430144773070433,0.0,0.05733191224797939,0.0,1,1,0,0,0,0,0,0,1.3151473652491232,1
2094.3,0.19690913935518253,5.0,0.06510347277733369,0.0,4,0,0,0,0,0,0,1,2.9933012840695667,4
1882.0,0.23430144773070433,5.0,0.09849897859490185,0.0,11,0,0,0,0,0,1,0,12.50425384365598,11
1882.0,0.19690913935518253,4.0,0.045607958077982055,0.0,4,0,0,0,0,0,1,0,2.6354652684104525,4
2094.3,0.20330402344790835,3.0,0.09272581934452438,0.0,3,0,0,0,0,0,0,1,5.857923691629258,3
1935.7,0.19690913935518253,5.0,0.0165201172395417,0.0,2,1,0,0,0,0,0,0,3.0940728360361947,2
2094.3,0.19690913935518253,5.0,0.09849897859490185,0.0,10,0,0,0,0,0,0,1,4.994233598516607,10
1935.7,0.20330402344790835,3.0,0.02375877076116884,0.0,4,1,0,0,0,0,0,0,2.620630001297437,4
1882.0,0.033084643396394,2.0,0.08775202060573763,0.0,2,0,0,0,0,0,1,0,2.0109045860999784,2
1901.0,0.19690913935518253,1.0,0.06510347277733369,0.0,2,0,0,1,0,0,0,0,2.0072625130413977,2
1776.9,0.23430144773070433,5.0,0.09965361044497735,0.0,29,0,0,0,1,0,0,0,42.331325667298856,29
1935.7,0.14175326405542232,3.0,0.08775202060573763,0.0,1,1,0,0,0,0,0,0,3.5679000577620594,1
2126.5,0.14175326405542232,5.0,0.02655653255173639,0.0,1,0,0,0,0,0,0,0,-0.5021175724397442,1
1935.7,0.09960920152766675,1.0,0.09965361044497735,0.0,1,1,0,0,0,0,0,0,-1.9900006356500726,1
1882.0,0.033084643396394,4.0,0.02375877076116884,0.0,1,0,0,0,0,0,1,0,1.1414969682874305,1
1901.0,0.09960920152766675,5.0,0.08775202060573763,0.0,2,0,0,1,0,0,0,0,2.62456410030712,2
1901.0,0.20330402344790835,6.0,0.07287503330668799,0.0,1,0,0,1,0,0,0,0,0.5828226452359047,1
1901.0,0.09960920152766675,1.0,0.09761080024868994,1331.32,4,0,0,1,0,0,0,0,2.6848409535376163,4
2094.3,0.23430144773070433,0.0,0.033084643396394,0.0,2,0,0,0,0,0,0,1,-0.1621167091280453,2
1845.8,0.23430144773070433,3.0,0.09272581934452438,0.0,1,0,1,0,0,0,0,0,2.6259243948440147,1
1901.0,0.23430144773070433,2.0,0.033084643396394,0.0,1,0,0,1,0,0,0,0,1.5695337372326377,1
1901.0,0.06297184474642509,1.0,0.09849897859490185,0.0,1,0,0,1,0,0,0,0,1.0936782669301466,1
1935.7,0.19690913935518253,3.0,0.06510347277733369,0.0,2,1,0,0,0,0,0,0,3.161605737561378,2
1710.8,0.19690913935518253,0.0,0.033084643396394,390000.0,1,0,0,0,0,1,0,0,0.649777309504402,1
1776.9,0.19690913935518253,3.0,0.09761080024868994,0.0,1,0,0,0,1,0,0,0,2.421644411478594,1
1776.9,0.09960920152766675,4.0,0.02375877076116884,0.0,1,0,0,0,1,0,0,0,-0.10667949887082084,1
1935.7,0.06297184474642509,2.0,0.03543831601385558,220150.0,2,1,0,0,0,0,0,0,2.0877007247921138,2
2094.3,0.23430144773070433,3.0,0.09965361044497735,0.0,17,0,0,0,0,0,0,1,17.24185585211463,17
1901.0,0.19690913935518253,1.0,0.09761080024868994,2750.0,2,0,0,1,0,0,0,0,4.137967012371061,2
2094.3,0.20330402344790835,5.0,0.09272581934452438,2.2,19,0,0,0,0,0,0,1,8.877504132659292,19
1901.0,0.20330402344790835,3.0,0.02375877076116884,0.0,3,0,0,1,0,0,0,0,2.1449706715896877,3
1882.0,0.06297184474642509,4.0,0.02655653255173639,0.0,1,0,0,0,0,0,1,0,1.1414969682874305,1
1882.0,0.09960920152766675,1.0,0.09761080024868994,4267.49,6,0,0,0,0,0,1,0,3.019832375212605,6
1935.7,0.19690913935518253,2.0,0.09272581934452438,0.0,9,1,0,0,0,0,0,0,4.466018606420518,9
1882.0,0.02602362554400924,2.0,0.03543831601385558,48000.0,1,0,0,0,0,0,1,0,2.2341164180439983,1
1935.7,0.06297184474642509,1.0,0.07287503330668799,0.0,1,1,0,0,0,0,0,0,1.2172675450832988,1
1935.7,0.19690913935518253,3.0,0.06510347277733369,0.0,4,1,0,0,0,0,0,0,3.161605737561378,4
2094.3,0.06297184474642509,2.0,0.03543831601385558,15511.09,1,0,0,0,0,0,0,1,1.3393549991428564,1
2126.5,0.14175326405542232,5.0,0.09965361044497735,0.0,1,0,0,0,0,0,0,0,-1.0420772871045247,1
1710.8,0.14175326405542232,2.0,0.09965361044497735,0.0,1,0,0,0,0,1,0,0,-7.501625716571291,1
1901.0,0.19690913935518253,1.0,0.045607958077982055,0.0,4,0,0,1,0,0,0,0,1.4544349929036842,4
1776.9,0.19690913935518253,1.0,0.09272581934452438,0.0,1,0,0,0,1,0,0,0,2.0168399538342943,1
2094.3,0.20330402344790835,4.0,0.09272581934452438,0.0,12,0,0,0,0,0,0,1,6.7640783996375635,12
1935.7,0.19690913935518253,5.0,0.09272581934452438,0.0,10,1,0,0,0,0,0,0,8.616244559718954,10
2094.3,0.09960920152766675,3.0,0.09761080024868994,44.0,2,0,0,0,0,0,0,1,0.7782596953434628,2
1935.7,0.033084643396394,5.0,0.02655653255173639,0.0,1,1,0,0,0,0,0,0,1.0512683492432269,1
1901.0,0.20330402344790835,2.0,0.008837374544808598,0.0,1,0,0,1,0,0,0,0,1.8411368333487776,1
2094.3,0.06297184474642509,3.0,0.02655653255173639,0.0,1,0,0,0,0,0,0,1,0.4655487889965871,1
1882.0,0.19690913935518253,1.0,0.033084643396394,0.0,4,0,0,0,0,0,1,0,1.5137089089355538,4
2094.3,0.23430144773070433,4.0,0.09849897859490185,0.0,3,0,0,0,0,0,0,1,5.578092170773985,3
1882.0,0.14175326405542232,5.0,0.07287503330668799,150.0,2,0,0,0,0,0,1,0,3.2674343969274875,2
1935.7,0.19690913935518253,2.0,0.07287503330668799,0.0,1,1,0,0,0,0,0,0,2.827975912492076,1
2094.3,0.09960920152766675,4.0,0.02655653255173639,160.5,1,0,0,0,0,0,0,1,0.22783278055556092,1
1901.0,0.09960920152766675,6.0,0.09849897859490185,0.0,1,0,0,1,0,0,0,0,0.7101387022823253,1
2094.3,0.14175326405542232,0.0,0.07287503330668799,3000.0,2,0,0,0,0,0,0,1,1.5946346273259728,2
2094.3,0.14175326405542232,1.0,0.08775202060573763,0.0,1,0,0,0,0,0,0,1,1.5212442583357706,1
1882.0,0.033084643396394,2.0,0.027267075228705924,0.0,2,0,0,0,0,0,1,0,1.2163981021148533,2
1935.7,0.20330402344790835,6.0,0.09761080024868994,0.0,1,1,0,0,0,0,0,0,5.148699226864451,1
1901.0,0.20330402344790835,5.0,0.09761080024868994,2145.0,8,0,0,1,0,0,0,0,22.554726399509114,8
1935.7,0.14175326405542232,4.0,0.09761080024868994,1055.0,6,1,0,0,0,0,0,0,5.748139641402745,6
1935.7,0.20330402344790835,1.0,0.09761080024868994,0.0,2,1,0,0,0,0,0,0,6.000355457367073,2
1935.7,0.19690913935518253,4.0,0.08775202060573763,0.0,2,1,0,0,0,0,0,0,4.890063934206443,2
2126.5,0.033084643396394,1.0,0.08775202060573763,0.0,1,0,0,0,0,0,0,0,0.3961288074719439,1
1882.0,0.14175326405542232,2.0,0.08775202060573763,0.0,1,0,0,0,0,0,1,0,2.831027886367646,1
1901.0,0.23430144773070433,5.0,0.09965361044497735,0.0,74,0,0,1,0,0,0,0,63.59162161360302,74
1710.8,0.06297184474642509,5.0,0.09965361044497735,0.0,1,0,0,0,0,1,0,0,-5.6916306277120805,1
1882.0,0.20330402344790835,4.0,0.03250732747135625,0.0,2,0,0,0,0,0,1,0,3.5468524185497357,2
1901.0,0.14175326405542232,1.0,0.008837374544808598,0.0,1,0,0,1,0,0,0,0,0.6382491331529042,1
2126.5,0.20330402344790835,5.0,0.03250732747135625,0.0,1,0,0,0,0,0,0,0,1.1580482330803812,1
1935.7,0.06297184474642509,3.0,0.09965361044497735,0.0,1,1,0,0,0,0,0,0,6.704763609357883,1
1882.0,0.19690913935518253,4.0,0.02655653255173639,0.0,2,0,0,0,0,0,1,0,2.2223924002250643,2
1935.7,0.20330402344790835,0.0,0.07287503330668799,1500.0,1,1,0,0,0,0,0,0,2.8286998758727804,1
1882.0,0.23430144773070433,4.0,0.016653343991473488,0.0,1,0,0,0,0,0,1,0,3.169457139852501,1
1935.7,0.20330402344790835,4.0,0.02375877076116884,0.0,6,1,0,0,0,0,0,0,3.488439213296796,6
2094.3,0.02602362554400924,5.0,0.09849897859490185,416.91,2,0,0,0,0,0,0,1,2.2199333691997616,2
2094.3,0.14175326405542232,0.0,0.028244071409539037,3760.0,1,0,0,0,0,0,0,1,0.9041326519767566,1
1935.7,0.20330402344790835,2.0,0.028244071409539037,13000.0,1,1,0,0,0,0,0,0,2.5144571957499355,1
1845.8,0.20330402344790835,2.0,0.09849897859490185,0.0,1,0,1,0,0,0,0,0,1.8453028222702925,1
2126.5,0.23430144773070433,4.0,0.09965361044497735,0.0,5,0,0,0,0,0,0,0,18.372737210067893,5
1776.9,0.20330402344790835,5.0,0.06510347277733369,0.0,1,0,0,0,1,0,0,0,4.149578866407773,1
1901.0,0.19690913935518253,3.0,0.08775202060573763,500.0,2,0,0,1,0,0,0,0,3.7048324549668536,2
1710.8,0.19690913935518253,2.0,0.0165201172395417,0.0,1,0,0,0,0,1,0,0,0.5952327723662475,1
1845.8,0.19690913935518253,5.0,0.02375877076116884,0.0,1,0,1,0,0,0,0,0,-1.114534269542538,1
2094.3,0.23430144773070433,2.0,0.07287503330668799,580.0,1,0,0,0,0,0,0,1,1.3103504061577844,1
1901.0,0.14175326405542232,1.0,0.03543831601385558,2800.0,1,0,0,1,0,0,0,0,1.5930003973089004,1
2094.3,0.23430144773070433,2.0,0.09965361044497735,0.0,3,0,0,0,0,0,0,1,8.581976976927765,3
1901.0,0.09960920152766675,4.0,0.09761080024868994,51.52,1,0,0,1,0,0,0,0,2.520902724749025,1
1935.7,0.23430144773070433,0.0,0.09272581934452438,0.0,3,1,0,0,0,0,0,0,4.976536225888126,3
1935.7,0.19690913935518253,2.0,0.0165201172395417,0.0,1,1,0,0,0,0,0,0,1.7274012966946906,1
1882.0,0.23430144773070433,2.0,0.09761080024868994,207.5,5,0,0,0,0,0,1,0,6.252887550648435,5
1882.0,0.20330402344790835,5.0,0.09849897859490185,0.0,8,0,0,0,0,0,1,0,12.069487999738474,8
1901.0,0.09960920152766675,3.0,0.09761080024868994,494.1,2,0,0,1,0,0,0,0,2.4807806495643536,2
2094.3,0.19690913935518253,1.0,0.027267075228705924,0.0,1,0,0,0,0,0,0,1,0.5891241846371957,1
1901.0,0.20330402344790835,3.0,0.02655653255173639,0.0,2,0,0,1,0,0,0,0,2.1449706715896877,2
2126.5,0.09960920152766675,4.0,0.09272581934452438,64.0,1,0,0,0,0,0,0,0,0.8824521482148447,1
1882.0,0.23430144773070433,5.0,0.09272581934452438,566.82,38,0,0,0,0,0,1,0,17.7887956765056,38
1935.7,0.23430144773070433,4.0,0.09965361044497735,1069.25,42,1,0,0,0,0,0,0,64.49322696987991,42
1882.0,0.14175326405542232,2.0,0.03543831601385558,20000.0,2,0,0,0,0,0,1,0,2.273674800965478,2
1776.9,0.20330402344790835,2.0,0.09272581934452438,0.0,5,0,0,0,1,0,0,0,4.1868672586118905,5
1935.7,0.20330402344790835,1.0,0.09761080024868994,0.0,1,1,0,0,0,0,0,0,6.000355457367073,1
1901.0,0.20330402344790835,5.0,0.08775202060573763,0.0,13,0,0,1,0,0,0,0,8.732338531370988,13
2094.3,0.14175326405542232,5.0,0.07287503330668799,0.0,1,0,0,0,0,0,0,1,1.91194585832978,1
1845.8,0.20330402344790835,4.0,0.09849897859490185,0.0,1,0,1,0,0,0,0,0,3.0810674938951537,1
1710.8,0.23430144773070433,5.0,0.06510347277733369,0.0,2,0,0,0,0,1,0,0,3.392476653313621,2
1901.0,0.20330402344790835,5.0,0.08775202060573763,0.0,5,0,0,1,0,0,0,0,8.732338531370988,5
2126.5,0.23430144773070433,2.0,0.09272581934452438,0.0,2,0,0,0,0,0,0,0,3.1038041739841886,2
1901.0,0.14175326405542232,4.0,0.05733191224797939,0.0,2,0,0,1,0,0,0,0,1.5606784137549488,2
1935.7,0.20330402344790835,2.0,0.09272581934452438,0.0,7,1,0,0,0,0,0,0,7.238545186493684,7
1776.9,0.20330402344790835,5.0,0.08775202060573763,0.0,9,0,0,0,1,0,0,0,5.709650666056941,9
1845.8,0.20330402344790835,2.0,0.08775202060573763,0.0,1,0,1,0,0,0,0,0,1.0306771837121693,1
2094.3,0.23430144773070433,4.0,0.03543831601385558,0.0,14,0,0,0,0,0,0,1,1.7736203026711461,14
1935.7,0.23430144773070433,4.0,0.03250732747135625,0.0,5,1,0,0,0,0,0,0,3.509206161170962,5
1935.7,0.14175326405542232,1.0,0.09849897859490185,95.0,2,1,0,0,0,0,0,0,2.743358604361107,2
